word,part_of_speech,english_word,sense
mahdollisuus,noun,way,possibility
tahto,noun,way,determined course
usko,noun,way,paganism: dedication to a specific deity or craft
vauhti,noun,way,"nautical: speed, progress, momentum"
tapa,noun,way,"degree, amount, sense"
mieli,noun,way,"degree, amount, sense"
hyvä tapa,noun,way,as the head of an interjectory clause
ramppi,noun,way,timbers of shipyard stocks that slope into the water
veneluiska,noun,way,timbers of shipyard stocks that slope into the water
johde,noun,way,"longitudinal guiding surfaces on the bed of a planer, lathe, etc."
olla yllään,verb,wear,to have on (clothes or accessories)
pitää,verb,wear,to have on (clothes or accessories)
käyttää,verb,wear,to have on (clothes or accessories)
olla päällään,verb,wear,to have on (clothes or accessories)
käyttää,verb,wear,"to have or carry on one's person habitually, or in a particular manner"
kulua,verb,wear,to erode due to use
kuluttaa,verb,wear,to erode due to use
kulua,verb,wear,to undergo gradual deterioration
kuluttaa,verb,wear,to exhaust physically
väsyttää,verb,wear,to exhaust physically
uuvuttaa,verb,wear,to exhaust physically
rasittaa,verb,wear,to cause annoyance or irritation near the point of an exhaustion of patience
kestää,verb,wear,to overcome one's reluctance and endure
sietää,verb,wear,to overcome one's reluctance and endure
kestää,verb,wear,to last or remain durable under hard use or over time
kulua,verb,wear,"of time: to pass slowly, gradually or tediously"
jiipata,verb,wear,nautical: to bring to other tack by bringing the wind around the stern
sää,noun,weather,state of the atmosphere
ilma,noun,weather,state of the atmosphere
säät,noun,weather,unpleasant or destructive atmospheric conditions
ylähanka,noun,weather,nautical: windward side of a ship
verkkosivusto,noun,website,a collection of pages on the World Wide Web
sivusto,noun,website,a collection of pages on the World Wide Web
www-sivu,noun,website,a collection of pages on the World Wide Web
nettisivu,noun,website,a collection of pages on the World Wide Web
viikko,noun,week,period of seven days
viikonloppu,noun,weekend,break in the working week
tervetullut,adj,welcome,whose arrival is a cause of joy
terve,adj,well,in good health
hyvässä kunnossa,adj,well,in good health
milloin,adv,when,"at what time, as a direct question"
koska,adv,when,"at what time, as a direct question"
milloin,adv,when,"at what time, as an indirect question"
koska,adv,when,"at what time, as an indirect question"
ennen,adv,when,at an earlier time and under different circumstances
ennen vanhaan,adv,when,at an earlier time and under different circumstances
jolloin,adv,when,"at which, on which, during which"
kun,adv,when,"at which, on which, during which"
missä,adv,where,at what place; to what place; from what place
missä,adv,where,at or in what place
jossa,adv,where,at or in which place
missä,adv,where,at or in which place
siellä missä,adv,where,at or in which place
mihin,adv,where,to what place
minne,adv,where,to what place
sinne missä,adv,where,to which place or situation
missä,adv,where,in what situation
minne,adv,where,wherever
sinne minne,adv,where,wherever
siellä missä,adv,where,the place in which
sieltä missä,adv,where,the place in which
sinne missä,adv,where,the place in which
mikäli,adv,where,legal: in the situation in which
valkoinen,noun,white,color
valkea,noun,white,color
valkoinen,noun,white,person of European descent
valkoihoinen,noun,white,person of European descent
kaaliperhonen,noun,white,common name for butterflies in the subfamily Pierinae
valkoinen,noun,white,short form of white wine — see also white wine
valkkari,noun,white,short form of white wine — see also white wine
valkku,noun,white,short form of white wine — see also white wine
valkuainen,noun,white,white of the eye
silmänvalkuainen,noun,white,white of the eye
valkea,noun,white,cue ball
lumi,noun,white,street name for cocaine
valkio,noun,white,"""green"" in snow golf"
valkoinen,noun,white,white pigment
valkopapu,noun,white,white bean
häränsilmä,noun,white,archery: central part of the butt
valkoinen,noun,white,board games: person playing with the white pieces
valkea,noun,white,board games: person playing with the white pieces
miksi,adv,why,for what reason
mitä varten,adv,why,for what reason
minkä tähden,adv,why,for what reason
minkä vuoksi,adv,why,for what reason
vaimo,noun,wife,female partner in a marriage
aviovaimo,noun,wife,female partner in a marriage
testamentata,verb,will,to bequeath
aikoa,verb,will,to wish or desire
tulla,verb,will,indicating future action
aikoa,verb,will,indicating future action
voittaa,verb,win,transitive: achieve victory in
voittaa,verb,win,to gain a prize
voittaa,verb,win,intransitive: achieve by winning
ikkuna,noun,window,opening for light and air
jakso,noun,window,period of time
ikkuna,noun,window,period of time
ikkuna,noun,window,area on a computer screen
ikkunapaikka,noun,window,seat beside a window
viini,noun,wine,alcoholic beverage made from grapes
